house_type,state_name,mp_name,constituency_name,ida_name,city_name,block_name,village_name,location_type,work_status,dataset_source,recommended_date,allocated_amount,available_limit,expenditure_amt,actual_end_date,letter_no,is_completed,is_ongoing,is_unsanctioned,internal_key,project_id,expenditure_ratio,cost_variance_pct,project_age_days,days_to_complete,is_overdue,is_stalled,district_median_amount,district_mean_amount,district_std_amount,district_project_count,amount_vs_district_pct,state_median_amount,state_mean_amount,state_std_amount,amount_vs_state_pct,mp_median_amount,mp_project_count,constituency_project_count,risk_flags,financial_risk_score,delay_risk_score,expenditure_risk_score,allocated_amount_log,ml_anomaly_score,peer_deviation_score,duplicate_risk_score,overall_risk_score,risk_band,model_version,rules_version,scored_at
LOK,BIHAR,MP GAYA 2,GAYA,GAYA DISTRICT AUTHORITY,GAYA CITY,,,Urban,UNSANCTIONED,Unsanctioned,2026-03-08,4556857.31,897106.34,2234276.19,,LTR/BIH/84035/2024,False,False,True,LOK|BIHAR|GAYA|MP GAYA 2|2026-03-08|4556857,4813,0.4903107641963887,-50.96892358036113,178,,False,False,1429417.98,2271915.9109090907,1681975.1667856905,11,218.79110055688534,2937949.88,3258337.472611684,4287860.567586842,55.10330319181619,4556857.31,5,11,"[{'rule_id': 'R004', 'rule_name': 'Expenditure Without Sanction', 'detection_type': 'RULE', 'severity': 'HIGH', 'score_contribution': 65, 'justification': ""Expenditure amount recorded for a work that is still 'UNSANCTIONED'. Expenditure should only occur post-sanction."", 'evidence': {'work_status': 'UNSANCTIONED', 'expenditure_amt': 2234276.19, 'allocated_amount': 4556857.31, 'issue': 'Expenditure recorded for unsanctioned work'}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}, {'rule_id': 'R005', 'rule_name': 'Abnormally High Allocation vs District', 'detection_type': 'RULE', 'severity': 'HIGH', 'score_contribution': 50, 'justification': 'Allocated amount is 3x+ above the district median. May indicate inflated project cost or data entry issue.', 'evidence': {'allocated_amount': 4556857.31, 'district_median_amount': 1429417.98, 'ratio': 3.19, 'pct_above_median': 218.8, 'ida_name': 'GAYA DISTRICT AUTHORITY'}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}]",65.0,0.0,0.0,15.3321439769384,25.89,17.93,0.0,20.63,LOW,1.0.0,1.0.0,2026-09-02 07:11:14.880440
LOK,KERALA,MP ERNAKULA 2,ERNAKULAM,ERNAKU DISTRICT AUTHORITY,,ERNAK BLOCK,VILLAGE 195,Rural,UNSANCTIONED,Unsanctioned,2023-06-20,2477980.45,421282.75,785751.82,,LTR/KER/81253/2024,False,False,True,LOK|KERALA|ERNAKULAM|MP ERNAKULA 2|2023-06-20|2477980,4814,0.31709363163054816,-68.2906368369452,1170,,True,True,2531277.3449999997,2550904.145,1162835.1475690806,10,-2.1055335996775004,2616637.24,3351155.517359736,5228045.147718425,-5.299045197415291,2477980.45,3,10,"[{'rule_id': 'R002', 'rule_name': 'Very Old Incomplete Project', 'detection_type': 'RULE', 'severity': 'HIGH', 'score_contribution': 55, 'justification': 'Project recommended 730+ days ago and not yet completed. MPLADS guidelines require works to be completed within a reasonable timeframe.', 'evidence': {'project_age_days': 1170, 'recommended_date': '2023-06-20', 'work_status': 'UNSANCTIONED', 'days_over_threshold': 440}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}, {'rule_id': 'R004', 'rule_name': 'Expenditure Without Sanction', 'detection_type': 'RULE', 'severity': 'HIGH', 'score_contribution': 65, 'justification': ""Expenditure amount recorded for a work that is still 'UNSANCTIONED'. Expenditure should only occur post-sanction."", 'evidence': {'work_status': 'UNSANCTIONED', 'expenditure_amt': 785751.82, 'allocated_amount': 2477980.45, 'issue': 'Expenditure recorded for unsanctioned work'}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}]",65.0,55.0,0.0,14.7229548552675,13.39,0.4,0.0,28.63,MODERATE,1.0.0,1.0.0,2026-09-02 07:11:14.880440
LOK,ODISHA,MP JHARSUGU 3,JHARSUGUDA,JHARSU DISTRICT AUTHORITY,,JHARS BLOCK,VILLAGE 129,Rural,UNSANCTIONED,Unsanctioned,2026-07-16,2652584.89,579143.43,460367.99,,LTR/ODI/96772/2024,False,False,True,LOK|ODISHA|JHARSUGUDA|MP JHARSUGU 3|2026-07-16|2652585,4815,0.17355447953260414,-82.64455204673959,48,,False,False,2288687.41,2578050.1920000003,1131900.2871468822,15,15.899833171188718,2633314.865,3349250.5269407895,5336475.314123972,0.7317782334396197,2283878.755,6,15,"[{'rule_id': 'R004', 'rule_name': 'Expenditure Without Sanction', 'detection_type': 'RULE', 'severity': 'HIGH', 'score_contribution': 65, 'justification': ""Expenditure amount recorded for a work that is still 'UNSANCTIONED'. Expenditure should only occur post-sanction."", 'evidence': {'work_status': 'UNSANCTIONED', 'expenditure_amt': 460367.99, 'allocated_amount': 2652584.89, 'issue': 'Expenditure recorded for unsanctioned work'}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}]",65.0,0.0,0.0,14.791045529718884,26.59,1.15,0.0,19.02,LOW,1.0.0,1.0.0,2026-09-02 07:11:14.880440
LOK,PUNJAB,MP FEROZEPU 3,FEROZEPUR,FEROZE DISTRICT AUTHORITY,FEROZ CITY,,,Urban,UNSANCTIONED,Unsanctioned,2025-05-08,596999.94,29131.78,197739.63,,LTR/PUN/19661/2024,False,False,True,LOK|PUNJAB|FEROZEPUR|MP FEROZEPU 3|2025-05-08|597000,4816,0.3312221940926829,-66.87778059073172,482,,True,False,1730554.18,2144176.96826087,1565723.0553334702,23,-65.50238375085142,2514815.98,3011552.2203773586,3690623.8031883994,-76.2606908518213,893154.49,10,23,"[{'rule_id': 'R004', 'rule_name': 'Expenditure Without Sanction', 'detection_type': 'RULE', 'severity': 'HIGH', 'score_contribution': 65, 'justification': ""Expenditure amount recorded for a work that is still 'UNSANCTIONED'. Expenditure should only occur post-sanction."", 'evidence': {'work_status': 'UNSANCTIONED', 'expenditure_amt': 197739.63, 'allocated_amount': 596999.94, 'issue': 'Expenditure recorded for unsanctioned work'}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}, {'rule_id': 'R007', 'rule_name': 'Unusually High MP Project Count', 'detection_type': 'RULE', 'severity': 'MODERATE', 'score_contribution': 20, 'justification': 'MP has significantly more projects than peers (> mean + 2*std). May indicate fragmentation of large works into smaller ones.', 'evidence': {'mp_name': 'MP FEROZEPU 3', 'mp_project_count': 10, 'all_mps_mean_count': 4.2, 'all_mps_std_count': 2.6, 'threshold': 9.4, 'deviations_above_mean': 2.21}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}]",65.0,0.0,0.0,13.299673966912863,27.9,8.17,0.0,19.86,LOW,1.0.0,1.0.0,2026-09-02 07:11:14.880440
LOK,WEST BENGAL,MP KANTHI 2,KANTHI,KANTHI DISTRICT AUTHORITY,,KANTH BLOCK,VILLAGE 858,Rural,UNSANCTIONED,Unsanctioned,2026-07-07,4910847.63,891011.45,,,LTR/WES/53841/2024,False,False,True,LOK|WEST BENGAL|KANTHI|MP KANTHI 2|2026-07-07|4910848,4817,0.8584425543474528,,57,,False,False,4126246.8499999996,3483313.196,2231811.015025039,10,19.014877406086363,2887277.125,3395449.535346821,4850272.067499016,70.08577346034977,4529698.005,4,10,[],0.0,0.0,0.0,15.406957321903308,18.89,4.61,0.0,2.35,LOW,1.0.0,1.0.0,2026-09-02 07:11:14.880440
LOK,KARNATAKA,MP BANGALOR 1,BANGALORE NORTH,BANGAL DISTRICT AUTHORITY,,BANGA BLOCK,VILLAGE 465,Rural,UNSANCTIONED,Unsanctioned,2026-08-01,264985.27,60266.03,,,LTR/KAR/87376/2024,False,False,True,LOK|KARNATAKA|BANGALORE NORTH|MP BANGALOR 1|2026-08-01|264985,4818,0.8584425543474528,,32,,False,False,2665407.75,2539662.788139535,1629054.864428546,43,-90.05835898841369,2743644.885,3180741.670120482,4817282.744761165,-90.34185249524374,3144290.215,14,16,"[{'rule_id': 'R007', 'rule_name': 'Unusually High MP Project Count', 'detection_type': 'RULE', 'severity': 'MODERATE', 'score_contribution': 20, 'justification': 'MP has significantly more projects than peers (> mean + 2*std). May indicate fragmentation of large works into smaller ones.', 'evidence': {'mp_name': 'MP BANGALOR 1', 'mp_project_count': 14, 'all_mps_mean_count': 4.2, 'all_mps_std_count': 2.6, 'threshold': 9.4, 'deviations_above_mean': 3.74}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}]",0.0,0.0,0.0,12.487433292305353,53.47,10.55,0.0,6.4,LOW,1.0.0,1.0.0,2026-09-02 07:11:14.880440
LOK,KARNATAKA,MP BANGALOR 1,BANGALORE SOUTH,BANGAL DISTRICT AUTHORITY,,BANGA BLOCK,VILLAGE 216,Rural,UNSANCTIONED,Unsanctioned,2023-04-11,2906321.12,652437.05,1391522.59,,LTR/KAR/55069/2024,False,False,True,LOK|KARNATAKA|BANGALORE SOUTH|MP BANGALOR 1|2023-04-11|2906321,4819,0.4787917551244303,-52.12082448755697,1240,,True,True,2665407.75,2539662.788139535,1629054.864428546,43,9.038518403047343,2743644.885,3180741.670120482,4817282.744761165,5.9292015482535865,3144290.215,14,12,"[{'rule_id': 'R002', 'rule_name': 'Very Old Incomplete Project', 'detection_type': 'RULE', 'severity': 'HIGH', 'score_contribution': 55, 'justification': 'Project recommended 730+ days ago and not yet completed. MPLADS guidelines require works to be completed within a reasonable timeframe.', 'evidence': {'project_age_days': 1240, 'recommended_date': '2023-04-11', 'work_status': 'UNSANCTIONED', 'days_over_threshold': 510}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}, {'rule_id': 'R004', 'rule_name': 'Expenditure Without Sanction', 'detection_type': 'RULE', 'severity': 'HIGH', 'score_contribution': 65, 'justification': ""Expenditure amount recorded for a work that is still 'UNSANCTIONED'. Expenditure should only occur post-sanction."", 'evidence': {'work_status': 'UNSANCTIONED', 'expenditure_amt': 1391522.59, 'allocated_amount': 2906321.12, 'issue': 'Expenditure recorded for unsanctioned work'}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}, {'rule_id': 'R007', 'rule_name': 'Unusually High MP Project Count', 'detection_type': 'RULE', 'severity': 'MODERATE', 'score_contribution': 20, 'justification': 'MP has significantly more projects than peers (> mean + 2*std). May indicate fragmentation of large works into smaller ones.', 'evidence': {'mp_name': 'MP BANGALOR 1', 'mp_project_count': 14, 'all_mps_mean_count': 4.2, 'all_mps_std_count': 2.6, 'threshold': 9.4, 'deviations_above_mean': 3.74}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}]",65.0,55.0,0.0,14.882398963493776,33.21,0.91,0.0,30.66,MODERATE,1.0.0,1.0.0,2026-09-02 07:11:14.880440
LOK,HARYANA,MP FARIDABA 1,FARIDABAD,FARIDA DISTRICT AUTHORITY,FARID CITY,,,Urban,UNSANCTIONED,Unsanctioned,2025-12-10,2840551.27,206492.53,933212.77,,LTR/HAR/44898/2024,False,False,True,LOK|HARYANA|FARIDABAD|MP FARIDABA 1|2025-12-10|2840551,4820,0.328532274652448,-67.1467725347552,266,,False,False,2911266.42,3729097.6625,6604772.330668537,40,-2.429016785073209,2258938.6,2696786.108126888,3266749.413671894,25.747165947759708,2938417.38,17,40,"[{'rule_id': 'R004', 'rule_name': 'Expenditure Without Sanction', 'detection_type': 'RULE', 'severity': 'HIGH', 'score_contribution': 65, 'justification': ""Expenditure amount recorded for a work that is still 'UNSANCTIONED'. Expenditure should only occur post-sanction."", 'evidence': {'work_status': 'UNSANCTIONED', 'expenditure_amt': 933212.77, 'allocated_amount': 2840551.27, 'issue': 'Expenditure recorded for unsanctioned work'}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}, {'rule_id': 'R007', 'rule_name': 'Unusually High MP Project Count', 'detection_type': 'RULE', 'severity': 'MODERATE', 'score_contribution': 20, 'justification': 'MP has significantly more projects than peers (> mean + 2*std). May indicate fragmentation of large works into smaller ones.', 'evidence': {'mp_name': 'MP FARIDABA 1', 'mp_project_count': 17, 'all_mps_mean_count': 4.2, 'all_mps_std_count': 2.6, 'threshold': 9.4, 'deviations_above_mean': 4.88}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}, {'rule_id': 'R010', 'rule_name': 'High Constituency Project Concentration', 'detection_type': 'RULE', 'severity': 'LOW', 'score_contribution': 15, 'justification': 'Constituency has 2x+ projects compared to the constituency average. May indicate inequitable distribution or data pattern requiring review.', 'evidence': {'constituency_name': 'FARIDABAD', 'constituency_project_count': 40, 'all_constituencies_mean_count': 11.6, 'ratio_to_mean': 3.44}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}]",65.0,0.0,0.0,14.859509052499853,43.43,1.38,0.0,20.73,LOW,1.0.0,1.0.0,2026-09-02 07:11:14.880440
LOK,PUNJAB,MP RUPNAGAR 2,RUPNAGAR,RUPNAG DISTRICT AUTHORITY,,RUPNA BLOCK,VILLAGE 292,Rural,UNSANCTIONED,Unsanctioned,2024-06-25,1388603.35,270134.89,425806.92,,LTR/PUN/79722/2024,False,False,True,LOK|PUNJAB|RUPNAGAR|MP RUPNAGAR 2|2024-06-25|1388603,4821,0.3066440247317565,-69.33559752682436,799,,True,True,2544253.8,3031681.0243478264,3644620.0848759385,23,-45.42197991411076,2514815.98,3011552.2203773586,3690623.8031883994,-44.78310297678321,1977086.1199999999,12,23,"[{'rule_id': 'R002', 'rule_name': 'Very Old Incomplete Project', 'detection_type': 'RULE', 'severity': 'HIGH', 'score_contribution': 55, 'justification': 'Project recommended 730+ days ago and not yet completed. MPLADS guidelines require works to be completed within a reasonable timeframe.', 'evidence': {'project_age_days': 799, 'recommended_date': '2024-06-25', 'work_status': 'UNSANCTIONED', 'days_over_threshold': 69}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}, {'rule_id': 'R004', 'rule_name': 'Expenditure Without Sanction', 'detection_type': 'RULE', 'severity': 'HIGH', 'score_contribution': 65, 'justification': ""Expenditure amount recorded for a work that is still 'UNSANCTIONED'. Expenditure should only occur post-sanction."", 'evidence': {'work_status': 'UNSANCTIONED', 'expenditure_amt': 425806.92, 'allocated_amount': 1388603.35, 'issue': 'Expenditure recorded for unsanctioned work'}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}, {'rule_id': 'R007', 'rule_name': 'Unusually High MP Project Count', 'detection_type': 'RULE', 'severity': 'MODERATE', 'score_contribution': 20, 'justification': 'MP has significantly more projects than peers (> mean + 2*std). May indicate fragmentation of large works into smaller ones.', 'evidence': {'mp_name': 'MP RUPNAGAR 2', 'mp_project_count': 12, 'all_mps_mean_count': 4.2, 'all_mps_std_count': 2.6, 'threshold': 9.4, 'deviations_above_mean': 2.97}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}]",65.0,55.0,0.0,14.143809735947995,27.22,5.28,0.0,30.5,MODERATE,1.0.0,1.0.0,2026-09-02 07:11:14.880440
LOK,UTTAR PRADESH,MP SAHARANP 1,SAHARANPUR,SAHARA DISTRICT AUTHORITY,SAHAR CITY,,,Urban,UNSANCTIONED,Unsanctioned,2026-07-05,478173.28,109419.42,,,LTR/UTT/27136/2024,False,False,True,LOK|UTTAR PRADESH|SAHARANPUR|MP SAHARANP 1|2026-07-05|478173,4822,0.8584425543474528,,59,,False,False,1802172.0350000001,2168391.295,1681055.7910610808,6,-73.46683497949185,2476120.885,3046122.1302469135,4188613.2164513455,-80.68861327018773,1274546.5750000002,2,6,[],0.0,0.0,0.0,13.07773054753271,34.85,8.93,0.0,4.38,LOW,1.0.0,1.0.0,2026-09-02 07:11:14.880440
LOK,GUJARAT,MP VALSAD 1,VALSAD,VALSAD DISTRICT AUTHORITY,,VALSA BLOCK,VILLAGE 675,Rural,UNSANCTIONED,Unsanctioned,2026-08-03,2233187.61,120788.16,,,LTR/GUJ/90021/2024,False,False,True,LOK|GUJARAT|VALSAD|MP VALSAD 1|2026-08-03|2233188,4823,0.8584425543474528,,30,,False,False,1539653.61,3417792.4770588237,6069781.261237478,17,45.044807188806566,2809948.355,3432197.314049296,4856834.030500085,-20.525670657744175,1886420.6099999999,6,17,[],0.0,0.0,0.0,14.61894099210084,18.15,4.12,0.0,2.23,LOW,1.0.0,1.0.0,2026-09-02 07:11:14.880440
LOK,RAJASTHAN,MP JAIPUR 3,JAIPUR,JAIPUR DISTRICT AUTHORITY,JAIPU CITY,,,Urban,UNSANCTIONED,Unsanctioned,2025-06-29,2667416.46,266529.82,1062490.47,,LTR/RAJ/32037/2024,False,False,True,LOK|RAJASTHAN|JAIPUR|MP JAIPUR 3|2025-06-29|2667416,4824,0.3983219290773965,-60.16780709226035,430,,True,False,2607853.5,2815313.45125,1366313.6308585866,24,2.283984127175854,2826776.4850000003,3186668.4361034483,3962379.1840553363,-5.637517711273884,3748282.225,4,11,"[{'rule_id': 'R004', 'rule_name': 'Expenditure Without Sanction', 'detection_type': 'RULE', 'severity': 'HIGH', 'score_contribution': 65, 'justification': ""Expenditure amount recorded for a work that is still 'UNSANCTIONED'. Expenditure should only occur post-sanction."", 'evidence': {'work_status': 'UNSANCTIONED', 'expenditure_amt': 1062490.47, 'allocated_amount': 2667416.46, 'issue': 'Expenditure recorded for unsanctioned work'}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}]",65.0,0.0,0.0,14.79662131884894,6.98,0.42,0.0,16.99,LOW,1.0.0,1.0.0,2026-09-02 07:11:14.880440
LOK,RAJASTHAN,MP CHURU 3,CHURU,CHURU DISTRICT AUTHORITY,,CHURU BLOCK,VILLAGE 283,Rural,UNSANCTIONED,Unsanctioned,2026-07-14,1937592.91,312666.88,,,LTR/RAJ/67425/2024,False,False,True,LOK|RAJASTHAN|CHURU|MP CHURU 3|2026-07-14|1937593,4825,0.8584425543474528,,50,,False,False,1487318.81,1757614.9775,1274441.073184883,8,30.27421538493148,2826776.4850000003,3186668.4361034483,3962379.1840553363,-31.455744015077315,1937592.91,3,8,[],0.0,0.0,0.0,14.476957508712442,18.42,3.6,0.0,2.2,LOW,1.0.0,1.0.0,2026-09-02 07:11:14.880440
LOK,UTTAR PRADESH,MP JHANSI 3,JHANSI,JHANSI DISTRICT AUTHORITY,,JHANS BLOCK,VILLAGE 539,Rural,UNSANCTIONED,Unsanctioned,2026-07-13,1140741.17,262432.4,,,LTR/UTT/33667/2024,False,False,True,LOK|UTTAR PRADESH|JHANSI|MP JHANSI 3|2026-07-13|1140741,4826,0.8584425543474528,,51,,False,False,3481423.01,3042657.353333333,1724907.2342564263,3,-67.23347990969934,2476120.885,3046122.1302469135,4188613.2164513455,-53.93031184743632,2311082.09,2,3,[],0.0,0.0,0.0,13.947189634860766,24.8,7.24,0.0,3.2,LOW,1.0.0,1.0.0,2026-09-02 07:11:14.880440
LOK,MADHYA PRADESH,MP MANDSOUR 2,MANDSOUR,MANDSO DISTRICT AUTHORITY,MANDS CITY,,,Urban,UNSANCTIONED,Unsanctioned,2024-07-30,569988.01,9320.13,248481.6,,LTR/MAD/10500/2024,False,False,True,LOK|MADHYA PRADESH|MANDSOUR|MP MANDSOUR 2|2024-07-30|569988,4827,0.4359418016529856,-56.40581983470144,764,,True,True,3230024.49,2694153.0772727276,1625809.590744707,11,-82.35344618083687,2848915.535,3223814.1172865853,4269909.788665431,-79.99280768427556,2995317.14,5,11,"[{'rule_id': 'R002', 'rule_name': 'Very Old Incomplete Project', 'detection_type': 'RULE', 'severity': 'HIGH', 'score_contribution': 55, 'justification': 'Project recommended 730+ days ago and not yet completed. MPLADS guidelines require works to be completed within a reasonable timeframe.', 'evidence': {'project_age_days': 764, 'recommended_date': '2024-07-30', 'work_status': 'UNSANCTIONED', 'days_over_threshold': 34}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}, {'rule_id': 'R004', 'rule_name': 'Expenditure Without Sanction', 'detection_type': 'RULE', 'severity': 'HIGH', 'score_contribution': 65, 'justification': ""Expenditure amount recorded for a work that is still 'UNSANCTIONED'. Expenditure should only occur post-sanction."", 'evidence': {'work_status': 'UNSANCTIONED', 'expenditure_amt': 248481.6, 'allocated_amount': 569988.01, 'issue': 'Expenditure recorded for unsanctioned work'}, 'disclaimer': 'This flag is a RISK INDICATOR. It highlights patterns that warrant human attention. It does NOT constitute a finding of fraud or misconduct.'}]",65.0,55.0,0.0,13.253372358923103,19.74,9.52,0.0,30.18,MODERATE,1.0.0,1.0.0,2026-09-02 07:11:14.880440
